state,raceyear,area,areanumber,redistricteddate,repvotes,repcandidate,repstatus,demvotes,demcandidate,demstatus,thirdparty,thirdvotes,thirdcandidate,thirdstatus,othervotes,pluralityvotes,pluralityparty,thirdvotestotalpercent,repvotesmajorpercent,demvotesmajorpercent,racenotes,rep_unopposed,dem_unopposed
Illinois,2006.0,District 5,5.0,2002-01-01,32250.0,"White, Kevin Edward",Challenger,114319.0,"Emanuel, Rahm",Incumbent,,,,,12.0,82069.0,D,0.0,22.0,78.0,,,
Illinois,2006.0,District 6,6.0,2002-01-01,91382.0,"Roskam, Peter J.",Challenger,86572.0,"Duckworth, Tammy",Challenger,,,,,3.0,4810.0,R,0.0,51.35,48.65,,,
Illinois,2006.0,District 7,7.0,2002-01-01,21939.0,"Hutchinson, Charles",Challenger,143071.0,"Davis, Danny K.",Incumbent,,,,,1.0,121132.0,D,0.0,13.3,86.7,,,
Illinois,2006.0,District 8,8.0,2002-01-01,80720.0,"McSweeney, David",Challenger,93355.0,"Bean, Melissa L.",Incumbent,,,,,9319.0,12635.0,D,0.0,46.37,53.63,,,
Illinois,2006.0,District 9,9.0,2002-01-01,41858.0,"Shannon, Michael P.",Challenger,122852.0,"Schakowsky, Janice D.",Incumbent,,,,,3.0,80994.0,D,0.0,25.41,74.59,,,
Illinois,2006.0,District 10,10.0,2002-01-01,107929.0,"Kirk, Mark Steven",Incumbent,94278.0,"Seals, Daniel J.",Challenger,,,,,1.0,13651.0,R,0.0,53.38,46.62,,,
Illinois,2006.0,District 11,11.0,2002-01-01,109009.0,"Weller, Gerald C.",Incumbent,88846.0,"Pavich, John",Challenger,,,,,1.0,20163.0,R,0.0,55.1,44.9,,,
Illinois,2006.0,District 12,12.0,2002-01-01,,,,157802.0,"Costello, Jerry F.",Incumbent,,,,,7.0,157802.0,D,0.0,0.0,100.0,,,
Illinois,2006.0,District 13,13.0,2002-01-01,119720.0,"Biggert, Judy",Incumbent,85507.0,"Shannon, Joseph",Challenger,,,,,7.0,34213.0,R,0.0,58.34,41.66,,,
Illinois,2006.0,District 14,14.0,2002-01-01,117870.0,"Hastert, J. Dennis",Incumbent,79274.0,"Laesch, Jonathan",Challenger,,,,,,38596.0,R,0.0,59.79,40.21,,,
Illinois,2006.0,District 15,15.0,2002-01-01,116810.0,"Johnson, Timothy V.",Incumbent,86025.0,"Gill, David M.",Challenger,,,,,,30785.0,R,0.0,57.59,42.41,,,
Illinois,2006.0,District 16,16.0,2002-01-01,125951.0,"Manzullo, Donald",Incumbent,63627.0,"Auman, Richard D.",Challenger,,,,,8523.0,62324.0,R,0.0,66.44,33.56,,,
Illinois,2006.0,District 17,17.0,2002-01-01,86161.0,"Zinga, Andrea Lane",Challenger,115025.0,"Hare, Phil",Challenger,,,,,,28864.0,D,0.0,42.83,57.17,,,
Illinois,2006.0,District 18,18.0,2002-01-01,150194.0,"Lahood, Ray",Incumbent,73052.0,"Waterworth, Steve",Challenger,,,,,,77142.0,R,0.0,67.28,32.72,,,
Illinois,2006.0,District 19,19.0,2002-01-01,143491.0,"Shimkus, John M.",Incumbent,92861.0,"Stover, Danny L.",Challenger,,,,,,50630.0,R,0.0,60.71,39.29,,,
Illinois,2004.0,District 1,1.0,2002-01-01,37840.0,"Wardingley, Raymond G.",Challenger,212109.0,"Rush, Bobby L.",Incumbent,,,,,,174269.0,D,0.0,15.14,84.86,,,
Illinois,2004.0,District 2,2.0,2002-01-01,,,,207535.0,"Jackson, Jesse L. Jr.",Incumbent,Libertarian,26990.0,"Sailor, Stephanie Kennedy",Challenger,,180545.0,D,11.51,0.0,100.0,,,
Illinois,2004.0,District 3,3.0,2002-01-01,57845.0,"Chlada, Ryan",Challenger,167034.0,"Lipinski, Daniel William",Incumbent,Write-in,5077.0,"Grimm, Krista",Challenger,,109189.0,D,2.21,25.72,74.28,,,
Illinois,2004.0,District 4,4.0,2002-01-01,15536.0,"Cisneros, Tony",Challenger,104761.0,"Gutierrez, Luis V.",Incumbent,Libertarian,4845.0,"Witmer, Jacob C.",Challenger,,89225.0,D,3.87,12.91,87.09,,,
Illinois,2004.0,District 5,5.0,2002-01-01,49530.0,"Best, Bruce A.",Challenger,158400.0,"Emanuel, Rahm",Incumbent,,,,,,108870.0,D,0.0,23.82,76.18,,,
Illinois,2004.0,District 6,6.0,2002-01-01,139627.0,"Hyde, Henry J.",Incumbent,110470.0,"Cegelis, Christine A.",Challenger,,,,,,29157.0,R,0.0,55.83,44.17,,,
Illinois,2004.0,District 7,7.0,2002-01-01,35603.0,"Davis-Fairman, Antonio",Challenger,221133.0,"Davis, Danny K.",Incumbent,,,,,,185530.0,D,0.0,13.87,86.13,,,
Illinois,2004.0,District 8,8.0,2002-01-01,130601.0,"Crane, Philip M.",Incumbent,139792.0,"Bean, Melissa L.",Challenger,,,,,,9191.0,D,0.0,48.3,51.7,,,
Illinois,2004.0,District 9,9.0,2002-01-01,56135.0,"Eckhardt, Kurt J.",Challenger,175282.0,"Schakowsky, Janice D.",Incumbent,,,,,,119147.0,D,0.0,24.26,75.74,,,
Illinois,2004.0,District 10,10.0,2002-01-01,177493.0,"Kirk, Mark Steven",Incumbent,99218.0,"Goodman, Lee",Challenger,,,,,,78275.0,R,0.0,64.14,35.86,,,
Illinois,2004.0,District 11,11.0,2002-01-01,173057.0,"Weller, Gerald C.",Incumbent,121903.0,"Renner, Tari",Challenger,,,,,,51154.0,R,0.0,58.67,41.33,,,
Illinois,2004.0,District 12,12.0,2002-01-01,82677.0,"Zweigart, Erin R.",Challenger,198962.0,"Costello, Jerry F.",Incumbent,Libertarian,4794.0,"Steele, Walter B.",Challenger,2.0,116285.0,D,1.67,29.36,70.64,"The other vote was: Beard, Patricia Elaine (Write-in) 2",,
Illinois,2004.0,District 13,13.0,2002-01-01,200472.0,"Biggert, Judy",Incumbent,107836.0,"Andersen, Gloria Schor",Challenger,Write-in,4.0,"Mastrogiovanni, Mark Alan",Challenger,,92636.0,R,0.0,65.02,34.98,,,
Illinois,2004.0,District 14,14.0,2002-01-01,191618.0,"Hastert, J. Dennis",Incumbent,87590.0,"Zamora, Ruben K.",Challenger,,,,,,104028.0,R,0.0,68.63,31.37,,,
Illinois,2004.0,District 15,15.0,2002-01-01,178114.0,"Johnson, Timothy V.",Incumbent,113625.0,"Gill, David M.",Challenger,,,,,,64489.0,R,0.0,61.05,38.95,,,
Illinois,2004.0,District 16,16.0,2002-01-01,204350.0,"Manzullo, Donald",Incumbent,91452.0,"Kutsch, John",Challenger,Write-in,4.0,"Carlson, Thomas R.",Challenger,,112898.0,R,0.0,69.08,30.92,,,
Illinois,2004.0,District 17,17.0,2002-01-01,111680.0,"Zinga, Andrea Lane",Challenger,172320.0,"Evans, Lane",Incumbent,,,,,,60640.0,D,0.0,39.32,60.68,,,
Illinois,2004.0,District 18,18.0,2002-01-01,216047.0,"Lahood, Ray",Incumbent,91548.0,"Waterworth, Steve",Challenger,,,,,,124499.0,R,0.0,70.24,29.76,,,
Illinois,2004.0,District 19,19.0,2002-01-01,213451.0,"Shimkus, John M.",Incumbent,94303.0,"Bagwell, Tim",Challenger,,,,,,119148.0,R,0.0,69.36,30.64,,,
Illinois,2002.0,District 1,1.0,2002-01-01,29776.0,"Wardingley, Raymond G.",Challenger,149068.0,"Rush, Bobby L.",Incumbent,,,,,4812.0,119292.0,D,0.0,16.65,83.35,,,
Illinois,2002.0,District 2,2.0,2002-01-01,32567.0,"Nelson, Doug",Challenger,151443.0,"Jackson, Jesse L. Jr.",Incumbent,,,,,,118876.0,D,0.0,17.7,82.3,,,
Illinois,2002.0,District 3,3.0,2002-01-01,,,,156042.0,"Lipinski, William O.",Challenger,,,,,,156042.0,D,0.0,0.0,100.0,,,
Illinois,2002.0,District 4,4.0,2002-01-01,12778.0,"Lopez-Cisneros, Anthony J.",Challenger,67339.0,"Gutierrez, Luis V.",Incumbent,,,,,4396.0,54561.0,D,0.0,15.95,84.05,,,
Illinois,2002.0,District 5,5.0,2002-01-01,46008.0,"Augusti, Mark A.",Challenger,106514.0,"Emanuel, Rahm",Challenger,,,,,6913.0,60506.0,D,0.0,30.16,69.84,,,
Illinois,2002.0,District 6,6.0,2002-01-01,113174.0,"Hyde, Henry J.",Incumbent,60698.0,"Berry, Tom",Challenger,,,,,,52476.0,R,0.0,65.09,34.91,,,
Illinois,2002.0,District 7,7.0,2002-01-01,25280.0,"Tunney, Mark",Challenger,137933.0,"Davis, Danny K.",Incumbent,,,,,2543.0,112653.0,D,0.0,15.49,84.51,,,
Illinois,2002.0,District 8,8.0,2002-01-01,95275.0,"Crane, Philip M.",Incumbent,70626.0,"Bean, Melissa L.",Challenger,,,,,25.0,24649.0,R,0.0,57.43,42.57,,,
Illinois,2002.0,District 9,9.0,2002-01-01,45307.0,"Duric, Nicholas M.",Challenger,118642.0,"Schakowsky, Janice D.",Incumbent,,,,,4887.0,73335.0,D,0.0,27.63,72.37,,,
Illinois,2002.0,District 10,10.0,2002-01-01,128611.0,"Kirk, Mark Steven",Incumbent,58300.0,"Perritt, Henry H.",Challenger,,,,,,70311.0,R,0.0,68.81,31.19,,,
Illinois,2002.0,District 11,11.0,2002-01-01,124192.0,"Weller, Gerald C.",Incumbent,68893.0,"Van Duyne, Keith S.",Challenger,,,,,,55299.0,R,0.0,64.32,35.68,,,
Illinois,2002.0,District 12,12.0,2002-01-01,58440.0,"Sadler, David",Challenger,131580.0,"Costello, Jerry F.",Incumbent,,,,,,73140.0,D,0.0,30.75,69.25,,,
Illinois,2002.0,District 13,13.0,2002-01-01,139546.0,"Biggert, Judy",Incumbent,59069.0,"Mason, Tom",Challenger,,,,,,80477.0,R,0.0,70.26,29.74,,,
Illinois,2002.0,District 14,14.0,2002-01-01,135198.0,"Hastert, J. Dennis",Incumbent,47165.0,"Quick, Laurence J.",Challenger,,,,,,88033.0,R,0.0,74.14,25.86,,,
Illinois,2002.0,District 15,15.0,2002-01-01,134650.0,"Johnson, Timothy V.",Incumbent,64131.0,"Hartke, Joshua T.",Challenger,,,,,7836.0,70519.0,R,0.0,67.74,32.26,,,
Illinois,2002.0,District 16,16.0,2002-01-01,133339.0,"Manzullo, Donald",Incumbent,55488.0,"Kutsch, John",Challenger,,,,,,77851.0,R,0.0,70.61,29.39,,,
Illinois,2002.0,District 17,17.0,2002-01-01,76519.0,"Calderone, Peter",Challenger,127093.0,"Evans, Lane",Incumbent,,,,,,50574.0,D,0.0,37.58,62.42,,,
Illinois,2002.0,District 18,18.0,2002-01-01,192567.0,"Lahood, Ray",Incumbent,,,,,,,,,192567.0,R,0.0,100.0,0.0,,,
Illinois,2002.0,District 19,19.0,2002-01-01,133956.0,"Shimkus, John M.",Incumbent,110517.0,"Phelps, David D.",Incumbent,,,,,,23439.0,R,0.0,54.79,45.21,,,
Illinois,2000.0,District 1,1.0,1992-01-01,23915.0,"Wardingley, Raymond G.",Challenger,172271.0,"Rush, Bobby L.",Incumbent,,,,,,148356.0,D,0.0,12.19,87.81,,,
Illinois,2000.0,District 2,2.0,1992-01-01,19906.0,"Gordon, Robert III",Challenger,175995.0,"Jackson, Jesse L. Jr.",Incumbent,,,,,,156089.0,D,0.0,10.16,89.84,,,
Illinois,2000.0,District 3,3.0,1992-01-01,47005.0,"Groth, Karl",Challenger,145498.0,"Lipinski, William O.",Incumbent,,,,,,98493.0,D,0.0,24.42,75.58,,,
Illinois,2000.0,District 4,4.0,1992-01-01,,,,89487.0,"Gutierrez, Luis V.",Incumbent,,,,,11476.0,89487.0,D,0.0,0.0,100.0,,,
Illinois,2000.0,District 5,5.0,1992-01-01,,,,142161.0,"Blagojevich, Rod R.",Incumbent,,,,,20728.0,142161.0,D,0.0,0.0,100.0,,,
Illinois,2000.0,District 6,6.0,1992-01-01,133327.0,"Hyde, Henry J.",Incumbent,92880.0,"Christensen, Brent",Challenger,,,,,,40447.0,R,0.0,58.94,41.06,,,
Illinois,2000.0,District 7,7.0,1992-01-01,26872.0,"Dallas, Robert",Challenger,164155.0,"Davis, Danny K.",Incumbent,,,,,,137283.0,D,0.0,14.07,85.93,,,
Illinois,2000.0,District 8,8.0,1992-01-01,141918.0,"Crane, Philip M.",Incumbent,90777.0,"Pressl, Lance",Challenger,,,,,,51141.0,R,0.0,60.99,39.01,,,
Illinois,2000.0,District 9,9.0,1992-01-01,45344.0,"Driscoll, Dennis J.",Challenger,147002.0,"Schakowsky, Janice D.",Incumbent,,,,,,101658.0,D,0.0,23.57,76.43,,,
Illinois,2000.0,District 10,10.0,1992-01-01,121582.0,"Kirk, Mark Steven",Challenger,115924.0,"Gash, Lauren Beth",Challenger,,,,,,5658.0,R,0.0,51.19,48.81,,,
Illinois,2000.0,District 11,11.0,1992-01-01,132384.0,"Weller, Gerald C.",Incumbent,102485.0,"Stevenson, James P.",Challenger,,,,,,29899.0,R,0.0,56.37,43.63,,,
Illinois,2000.0,District 12,12.0,1992-01-01,,,,183208.0,"Costello, Jerry F.",Incumbent,,,,,49.0,183208.0,D,0.0,0.0,100.0,,,
Illinois,2000.0,District 13,13.0,1992-01-01,193250.0,"Biggert, Judy",Incumbent,98768.0,"Mason, Thomas",Challenger,,,,,,94482.0,R,0.0,66.18,33.82,,,
Illinois,2000.0,District 14,14.0,1992-01-01,188597.0,"Hastert, J. Dennis",Incumbent,66309.0,"Deljonson, Vern",Challenger,,,,,3.0,122288.0,R,0.0,73.99,26.01,,,
Illinois,2000.0,District 15,15.0,1992-01-01,125943.0,"Johnson, Timothy V.",Incumbent,110679.0,"Kelleher, F. Michael Jr.",Challenger,,,,,,15264.0,R,0.0,53.23,46.77,,,
Illinois,2000.0,District 16,16.0,1992-01-01,178174.0,"Manzullo, Donald",Incumbent,88781.0,"Hendrickson, Charles W.",Challenger,,,,,116.0,89393.0,R,0.0,66.74,33.26,,,
Illinois,2000.0,District 17,17.0,1992-01-01,108853.0,"Baker, Mark",Challenger,132494.0,"Evans, Lane",Incumbent,,,,,,23641.0,D,0.0,45.1,54.9,,,
Illinois,2000.0,District 18,18.0,1992-01-01,173706.0,"Lahood, Ray",Incumbent,85317.0,"Harant, Joyce",Challenger,,,,,,88389.0,R,0.0,67.06,32.94,,,
Illinois,2000.0,District 19,19.0,1992-01-01,85137.0,"Eatherly, James",Challenger,155101.0,"Phelps, David D.",Incumbent,,,,,,69964.0,D,0.0,35.44,64.56,,,
Illinois,2000.0,District 20,20.0,1992-01-01,161393.0,"Shimkus, John M.",Incumbent,94382.0,"Cooper, Jeffrey S.",Challenger,,,,,,67011.0,R,0.0,63.1,36.9,,,
Illinois,1998.0,District 1,1.0,1992-01-01,18429.0,"Ahimaz, Marlene",Challenger,151890.0,"Rush, Bobby L.",Incumbent,,,,,4046.0,133461.0,D,0.0,10.82,89.18,,,
Illinois,1998.0,District 2,2.0,1992-01-01,16075.0,"Gordon, Robert III",Challenger,148985.0,"Jackson, Jesse L. Jr.",Incumbent,,,,,1608.0,132910.0,D,0.0,9.74,90.26,,,
Illinois,1998.0,District 3,3.0,1992-01-01,44012.0,"Marshall, Robert",Challenger,115887.0,"Lipinski, William O.",Incumbent,,,,,,71875.0,D,0.0,27.52,72.48,,,
Illinois,1998.0,District 4,4.0,1992-01-01,10529.0,"Birch, John",Challenger,54244.0,"Gutierrez, Luis V.",Incumbent,,,,,1583.0,43715.0,D,0.0,16.26,83.74,,,
Illinois,1998.0,District 5,5.0,1992-01-01,33687.0,"Spitz, Alan",Challenger,95738.0,"Blagojevich, Rod R.",Incumbent,,,,,,62051.0,D,0.0,26.03,73.97,,,
Illinois,1998.0,District 6,6.0,1992-01-01,111603.0,"Hyde, Henry J.",Incumbent,49906.0,"Cramer, Thomas A.",Challenger,,,,,4199.0,61697.0,R,0.0,69.1,30.9,,,
Illinois,1998.0,District 7,7.0,1992-01-01,,,,130984.0,"Davis, Danny K.",Incumbent,,,,,9984.0,130984.0,D,0.0,0.0,100.0,,,
Illinois,1998.0,District 8,8.0,1992-01-01,104242.0,"Crane, Philip M.",Incumbent,47614.0,"Rothman, Mike",Challenger,,,,,,56628.0,R,0.0,68.65,31.35,,,
Illinois,1998.0,District 9,9.0,1992-01-01,33448.0,"Sohn, Herbert",Challenger,107878.0,"Schakowsky, Janice D.",Challenger,,,,,3284.0,74430.0,D,0.0,23.67,76.33,,,
Illinois,1998.0,District 10,10.0,1992-01-01,138429.0,"Porter, John E.",Incumbent,,,,,,,,,138429.0,R,0.0,100.0,0.0,,,
Illinois,1998.0,District 11,11.0,1992-01-01,100597.0,"Weller, Gerald C.",Incumbent,70458.0,"Mueller, Gary S.",Challenger,,,,,,30139.0,R,0.0,58.81,41.19,,,
Illinois,1998.0,District 12,12.0,1992-01-01,65409.0,"Price, William Melvin",Challenger,99605.0,"Costello, Jerry F.",Incumbent,,,,,,34196.0,D,0.0,39.64,60.36,,,
Illinois,1998.0,District 13,13.0,1992-01-01,121889.0,"Biggert, Judy",Challenger,77878.0,"Hynes, Susan W.",Challenger,,,,,,44011.0,R,0.0,61.02,38.98,,,
Illinois,1998.0,District 14,14.0,1992-01-01,117304.0,"Hastert, J. Dennis",Incumbent,50844.0,"Cozzi, Robert A. Jr.",Challenger,,,,,,66460.0,R,0.0,69.76,30.24,,,
Illinois,1998.0,District 15,15.0,1992-01-01,104255.0,"Ewing, Thomas",Incumbent,65054.0,"Prussing, Laurel Lunt",Challenger,,,,,,39201.0,R,0.0,61.58,38.42,,,
Illinois,1998.0,District 16,16.0,1992-01-01,143686.0,"Manzullo, Donald",Incumbent,,,,,,,,,143686.0,R,0.0,100.0,0.0,,,
Illinois,1998.0,District 17,17.0,1992-01-01,94072.0,"Baker, Mark",Challenger,100128.0,"Evans, Lane",Incumbent,,,,,,6056.0,D,0.0,48.44,51.56,,,
Illinois,1998.0,District 18,18.0,1992-01-01,158175.0,"Lahood, Ray",Incumbent,,,,,,,,2.0,158175.0,R,0.0,100.0,0.0,,,
Illinois,1998.0,District 19,19.0,1992-01-01,87614.0,"Winters, Brent",Challenger,122430.0,"Phelps, David D.",Challenger,,,,,,34816.0,D,0.0,41.71,58.29,,,
Illinois,1998.0,District 20,20.0,1992-01-01,121103.0,"Shimkus, John M.",Incumbent,76475.0,"Verticchio, Rick",Challenger,,,,,,44628.0,R,0.0,61.29,38.71,,,
Illinois,1996.0,District 1,1.0,1992-01-01,25659.0,"Naughton, Noel",Challenger,174005.0,"Rush, Bobby L.",Incumbent,,,,,3449.0,148346.0,D,0.0,12.85,87.15,,,
Illinois,1996.0,District 2,2.0,1992-01-01,,,,172648.0,"Jackson, Jesse L. Jr.",Challenger,,,,,10895.0,172648.0,D,0.0,0.0,100.0,,,
Illinois,1996.0,District 3,3.0,1992-01-01,67214.0,"Nalepa, Jim",Challenger,137153.0,"Lipinski, William O.",Incumbent,,,,,5549.0,69939.0,D,0.0,32.89,67.11,,,
Illinois,1996.0,District 4,4.0,1992-01-01,,,,85278.0,"Gutierrez, Luis V.",Incumbent,,,,,5857.0,85278.0,D,0.0,0.0,100.0,,,
Illinois,1996.0,District 5,5.0,1992-01-01,65768.0,"Flanagan, Michael P.",Incumbent,117544.0,"Blagojevich, Rod R.",Challenger,,,,,14.0,51776.0,D,0.0,35.88,64.12,,,
Illinois,1996.0,District 6,6.0,1992-01-01,132401.0,"Hyde, Henry J.",Incumbent,68807.0,"De La Rosa, Stephen",Challenger,,,,,4746.0,63594.0,R,0.0,65.8,34.2,,,
Illinois,1996.0,District 7,7.0,1992-01-01,27241.0,"Borow, Randy",Challenger,149568.0,"Davis, Danny K.",Challenger,,,,,4286.0,122327.0,D,0.0,15.41,84.59,,,
Illinois,1996.0,District 8,8.0,1992-01-01,127763.0,"Crane, Philip M.",Incumbent,74068.0,"Hull, Elizabeth A.",Challenger,,,,,3474.0,53695.0,R,0.0,63.3,36.7,,,
Illinois,1996.0,District 9,9.0,1992-01-01,71763.0,"Walsh, Joseph",Challenger,124319.0,"Yates, Sidney R.",Incumbent,,,,,,52556.0,D,0.0,36.6,63.4,,,
Illinois,1996.0,District 10,10.0,1992-01-01,145626.0,"Porter, John E.",Incumbent,65144.0,"Torf, Philip R.",Challenger,,,,,3.0,80482.0,R,0.0,69.09,30.91,,,
Illinois,1996.0,District 11,11.0,1992-01-01,109896.0,"Weller, Gerald C.",Incumbent,102388.0,"Balanoff, Clem",Challenger,,,,,,7508.0,R,0.0,51.77,48.23,,,
Illinois,1996.0,District 12,12.0,1992-01-01,55690.0,"Hunter, Shapley R.",Challenger,150005.0,"Costello, Jerry F.",Incumbent,,,,,3824.0,94315.0,D,0.0,27.07,72.93,,,
Illinois,1996.0,District 13,13.0,1992-01-01,141651.0,"Fawell, Harris W.",Incumbent,94693.0,"Hynes, Susan W.",Challenger,,,,,,46958.0,R,0.0,59.93,40.07,,,
Illinois,1996.0,District 14,14.0,1992-01-01,134432.0,"Hastert, J. Dennis",Incumbent,74332.0,"Mains, Doug",Challenger,,,,,,60100.0,R,0.0,64.39,35.61,,,
Illinois,1996.0,District 15,15.0,1992-01-01,121019.0,"Ewing, Thomas",Incumbent,90065.0,"Prussing, Laurel Lunt",Challenger,,,,,,30954.0,R,0.0,57.33,42.67,,,
Illinois,1996.0,District 16,16.0,1992-01-01,137523.0,"Manzullo, Donald",Incumbent,90575.0,"Lee, Catherine M.",Challenger,,,,,2.0,46948.0,R,0.0,60.29,39.71,,,
Illinois,1996.0,District 17,17.0,1992-01-01,109240.0,"Baker, Mark",Challenger,120008.0,"Evans, Lane",Incumbent,,,,,1925.0,10768.0,D,0.0,47.65,52.35,,,
Illinois,1996.0,District 18,18.0,1992-01-01,143110.0,"Lahood, Ray",Incumbent,98413.0,"Curran, Mike",Challenger,,,,,,44697.0,R,0.0,59.25,40.75,,,
Illinois,1996.0,District 19,19.0,1992-01-01,75751.0,"Winters, Brent",Challenger,158668.0,"Poshard, Glenn",Incumbent,,,,,3536.0,82917.0,D,0.0,32.31,67.69,,,
Illinois,1996.0,District 20,20.0,1992-01-01,120926.0,"Shimkus, John M.",Challenger,119688.0,"Hoffman, Jay C.",Challenger,,,,,4.0,1238.0,R,0.0,50.26,49.74,,,
Illinois,1994.0,District 1,1.0,1992-01-01,36038.0,"Kelly, William J.",Challenger,112474.0,"Rush, Bobby L.",Incumbent,,,,,,76436.0,D,0.0,24.27,75.73,,,
Illinois,1994.0,District 2,2.0,1992-01-01,,,,93998.0,"Reynolds, Melvin J.",Incumbent,,,,,1857.0,93998.0,D,0.0,0.0,100.0,,,
Illinois,1994.0,District 3,3.0,1992-01-01,78163.0,"Nalepa, Jim",Challenger,92353.0,"Lipinski, William O.",Incumbent,,,,,,14190.0,D,0.0,45.84,54.16,,,
Illinois,1994.0,District 4,4.0,1992-01-01,15384.0,"Valtierra, Steven",Challenger,46695.0,"Gutierrez, Luis V.",Incumbent,,,,,,31311.0,D,0.0,24.78,75.22,,,
Illinois,1994.0,District 5,5.0,1992-01-01,75328.0,"Flanagan, Michael P.",Challenger,63065.0,"Rostenkowski, Daniel",Incumbent,,,,,,12263.0,R,0.0,54.43,45.57,,,
Illinois,1994.0,District 6,6.0,1992-01-01,115664.0,"Hyde, Henry J.",Incumbent,37163.0,"Berry, Tom",Challenger,,,,,4551.0,78501.0,R,0.0,75.68,24.32,,,
Illinois,1994.0,District 7,7.0,1992-01-01,24011.0,"Mobley, Charles",Challenger,93457.0,"Collins, Cardiss",Incumbent,,,,,,69446.0,D,0.0,20.44,79.56,,,
Illinois,1994.0,District 8,8.0,1992-01-01,88225.0,"Crane, Philip M.",Incumbent,47654.0,"Walberg, Robert C.",Challenger,,,,,,40571.0,R,0.0,64.93,35.07,,,
Illinois,1994.0,District 9,9.0,1992-01-01,48419.0,"Larney, George E.",Challenger,94404.0,"Yates, Sidney R.",Incumbent,,,,,,45985.0,D,0.0,33.9,66.1,,,
Illinois,1994.0,District 10,10.0,1992-01-01,114884.0,"Porter, John E.",Incumbent,38191.0,"Krupp, Andrew M.",Challenger,,,,,,76693.0,R,0.0,75.05,24.95,,,
Illinois,1994.0,District 11,11.0,1992-01-01,97241.0,"Weller, Gerald C.",Challenger,63150.0,"Giglio, Frank",Challenger,,,,,4.0,34091.0,R,0.0,60.63,39.37,,,
Illinois,1994.0,District 12,12.0,1992-01-01,52419.0,"Morris, Jan",Challenger,101391.0,"Costello, Jerry F.",Incumbent,,,,,,48972.0,D,0.0,34.08,65.92,,,
Illinois,1994.0,District 13,13.0,1992-01-01,124312.0,"Fawell, Harris W.",Incumbent,45709.0,"Riley, William A.",Challenger,,,,,,78603.0,R,0.0,73.12,26.88,,,
Illinois,1994.0,District 14,14.0,1992-01-01,110204.0,"Hastert, J. Dennis",Incumbent,33891.0,"Denari, Steve",Challenger,,,,,,76313.0,R,0.0,76.48,23.52,,,
Illinois,1994.0,District 15,15.0,1992-01-01,108857.0,"Ewing, Thomas",Incumbent,50874.0,"Alexander, Paul",Challenger,,,,,,57983.0,R,0.0,68.15,31.85,,,
Illinois,1994.0,District 16,16.0,1992-01-01,117238.0,"Manzullo, Donald",Incumbent,48736.0,"Sullivan, Pete",Challenger,,,,,,68502.0,R,0.0,70.64,29.36,,,
Illinois,1994.0,District 17,17.0,1992-01-01,79471.0,"Anderson, Jim",Challenger,95312.0,"Evans, Lane",Incumbent,,,,,,15841.0,D,0.0,45.47,54.53,,,
Illinois,1994.0,District 18,18.0,1992-01-01,119838.0,"Lahood, Ray",Challenger,78332.0,"Stephens, G. Douglas",Challenger,,,,,955.0,41506.0,R,0.0,60.47,39.53,,,
Illinois,1994.0,District 19,19.0,1992-01-01,81995.0,"Winters, Brent",Challenger,115045.0,"Poshard, Glenn",Incumbent,,,,,,33050.0,D,0.0,41.61,58.39,,,
Illinois,1994.0,District 20,20.0,1992-01-01,88964.0,"Owens, Bill",Challenger,108034.0,"Durbin, Richard J.",Incumbent,,,,,,19070.0,D,0.0,45.16,54.84,,,
Illinois,1992.0,District 1,1.0,1992-01-01,43453.0,"Walker, Jay",Challenger,209258.0,"Rush, Bobby L.",Challenger,,,,,,165805.0,D,0.0,17.19,82.81,,,
Illinois,1992.0,District 2,2.0,1992-01-01,31957.0,"Blackstone, Ron",Challenger,182614.0,"Reynolds, Melvin J.",Challenger,,,,,19293.0,150657.0,D,0.0,14.89,85.11,,,
Illinois,1992.0,District 3,3.0,1992-01-01,93128.0,"Lepinske, Harry C.",Challenger,162165.0,"Lipinski, William O.",Incumbent,,,,,,69037.0,D,0.0,36.48,63.52,,,
Illinois,1992.0,District 4,4.0,1992-01-01,26154.0,"Rodriguez-Scheiman, H.",Challenger,90452.0,"Gutierrez, Luis V.",Challenger,,,,,,64298.0,D,0.0,22.43,77.57,,,
Illinois,1992.0,District 5,5.0,1992-01-01,90738.0,"Zenkich, Elias R.",Challenger,132889.0,"Rostenkowski, Daniel",Incumbent,,,,,8456.0,42151.0,D,0.0,40.58,59.42,,,
Illinois,1992.0,District 6,6.0,1992-01-01,165009.0,"Hyde, Henry J.",Incumbent,86891.0,"Watkins, Barry W.",Challenger,,,,,4.0,78118.0,R,0.0,65.51,34.49,,,
Illinois,1992.0,District 7,7.0,1992-01-01,35346.0,"Boccio, Norman G.",Challenger,182811.0,"Collins, Cardiss",Incumbent,,,,,7124.0,147465.0,D,0.0,16.2,83.8,,,
Illinois,1992.0,District 8,8.0,1992-01-01,132887.0,"Crane, Philip M.",Incumbent,96419.0,"Smith, Sheila A.",Challenger,,,,,9327.0,36468.0,R,0.0,57.95,42.05,,,
Illinois,1992.0,District 9,9.0,1992-01-01,64760.0,"Sohn, Herbert",Challenger,162942.0,"Yates, Sidney R.",Incumbent,,,,,12001.0,98182.0,D,0.0,28.44,71.56,,,
