Year,District,Candidate,Incumbent
2016,Pennsylvania 16,Christina Hartman,FALSE
2016,Pennsylvania 16,Shawn House,FALSE
2016,Pennsylvania 17,Matt Cartwright,TRUE
2016,Pennsylvania 17,Matt Connolly,FALSE
2016,Pennsylvania 18,Tim Murphy,TRUE
2016,Rhode Island 1,David Cicilline,TRUE
2016,Rhode Island 1,H. Russell Taub,FALSE
2016,Rhode Island 2,James Langevin,TRUE
2016,Rhode Island 2,Rhue Reis,FALSE
2016,Rhode Island 2,Jeffrey Johnson,FALSE
2016,Rhode Island 2,Salvatore Caiozzo,FALSE
2016,South Carolina 1,Mark Sanford,TRUE
2016,South Carolina 1,Dimitri Cherny,FALSE
2016,South Carolina 1,Michael Crier Jr.,FALSE
2016,South Carolina 1,Albert Travison,FALSE
2016,South Carolina 2,Joe Wilson,TRUE
2016,South Carolina 2,Arik Bjorn,FALSE
2016,South Carolina 2,Eddie McCain,FALSE
2016,South Carolina 3,Jeff Duncan,TRUE
2016,South Carolina 3,Hosea Cleveland,FALSE
2016,South Carolina 4,Trey Gowdy,TRUE
2016,South Carolina 4,Chris Fedalei,FALSE
2016,South Carolina 4,Michael Chandler,FALSE
2016,South Carolina 5,Mick Mulvaney,TRUE
2016,South Carolina 5,Fran Person,FALSE
2016,South Carolina 5,Rudy Barnes Jr.,FALSE
2016,South Carolina 6,Jim Clyburn,TRUE
2016,South Carolina 6,Laura Sterling,FALSE
2016,South Carolina 6,Rich Piotrowski,FALSE
2016,South Carolina 6,Prince Mallory,FALSE
2016,South Carolina 7,Tom Rice,TRUE
2016,South Carolina 7,Mal Hyman,FALSE
2016,South Dakota at-large,Kristi Noem,TRUE
2016,South Dakota at-large,Paula Hawks,FALSE
2016,Tennessee 1,Phil Roe,TRUE
2016,Tennessee 1,Alam Bohms,FALSE
2016,Tennessee 1,Robert Franklin,FALSE
2016,Tennessee 2,Jimmy Duncan,TRUE
2016,Tennessee 2,Stuart Starr,FALSE
2016,Tennessee 3,Chuck Fleischmann,TRUE
2016,Tennessee 3,Melody Shekari,FALSE
2016,Tennessee 3,Topher Kersting,FALSE
2016,Tennessee 3,Cassandra Mitchell,FALSE
2016,Tennessee 3,Rick Tyler,FALSE
2016,Tennessee 4,Scott DesJarlais,TRUE
2016,Tennessee 4,Steven Reynolds,FALSE
2016,Tennessee 5,Jim Cooper,TRUE
2016,Tennessee 5,Stacy Ries Snyder,FALSE
2016,Tennessee 6,Diane Black,TRUE
2016,Tennessee 6,David Kent,FALSE
2016,Tennessee 6,David Ross,FALSE
2016,Tennessee 7,Marsha Blackburn,TRUE
2016,Tennessee 7,Tharon Chandler,FALSE
2016,Tennessee 7,Leonard Ladner,FALSE
2016,Tennessee 8,David Kustoff,FALSE
2016,Tennessee 8,Rickey Hobson,FALSE
2016,Tennessee 8,Shelia Godwin,FALSE
2016,Tennessee 8,James Hart,FALSE
2016,Tennessee 8,Adrian Montague,FALSE
2016,Tennessee 8,Mark Rawles,FALSE
2016,Tennessee 8,Karen Free Spirit Talley-Lane,FALSE
2016,Tennessee 9,Steve Cohen,TRUE
2016,Tennessee 9,Paul Cook,FALSE
2016,Tennessee 9,Wayne Alberson,FALSE
2016,Texas 1,Louie Gohmert,TRUE
2016,Texas 1,Shirley McKellar,FALSE
2016,Texas 1,Phil Gray,FALSE
2016,Texas 2,Ted Poe,TRUE
2016,Texas 2,Pat Bryan,FALSE
2016,Texas 2,James B. Veasaw,FALSE
2016,Texas 2,Joshua Darr,FALSE
2016,Texas 3,Sam Johnson,TRUE
2016,Texas 3,Adam Bell,FALSE
2016,Texas 3,Scott Jameson,FALSE
2016,Texas 3,Paul Blair,FALSE
2016,Texas 4,John Ratcliffe,TRUE
2016,Texas 4,Cody Wommack,FALSE
2016,Texas 5,Jeb Hensarling,TRUE
2016,Texas 5,Ken Ashby,FALSE
2016,Texas 6,Joe Barton,TRUE
2016,Texas 6,Ruby Fay Woolridge,FALSE
2016,Texas 6,Darrel Smith Jr.,FALSE
2016,Texas 7,John Culberson,TRUE
2016,Texas 7,James Cargas,FALSE
2016,Texas 8,Kevin Brady,TRUE
2016,Texas 9,Al Green,TRUE
2016,Texas 9,Jeff Martin,FALSE
2016,Texas 10,Michael McCaul,TRUE
2016,Texas 10,Tawana Cadien,FALSE
2016,Texas 10,Bill Kelsey,FALSE
2016,Texas 11,Mike Conaway,TRUE
2016,Texas 11,Nicholas Landholt,FALSE
2016,Texas 12,Kay Granger,TRUE
2016,Texas 12,Bill Bradshaw,FALSE
2016,Texas 12,Ed Colliver,FALSE
2016,Texas 13,Mac Thornberry,TRUE
2016,Texas 13,Calvin DeWeese,FALSE
2016,Texas 13,"H.F. ""Rusty"" Tomlinson",FALSE
2016,Texas 14,Randy Weber,TRUE
2016,Texas 14,Michael Cole,FALSE
2016,Texas 15,Vicente GonzÃ¡lez,FALSE
2016,Texas 15,Tom Westley,FALSE
2016,Texas 15,Ross Lynn Leone,FALSE
2016,Texas 15,Vanessa Tijerina,FALSE
2016,Texas 16,Beto O'Rourke,TRUE
2016,Texas 16,Jaime O. Perez,FALSE
2016,Texas 16,Mary Gourdoux,FALSE
2016,Texas 17,Bill Flores,TRUE
2016,Texas 17,William Matta,FALSE
2016,Texas 17,Clark Patterson,FALSE
2016,Texas 18,Sheila Jackson Lee,TRUE
2016,Texas 18,Lori Bartley,FALSE
2016,Texas 18,Thomas Kleven,FALSE
2016,Texas 19,Jodey Arrington,FALSE
2016,Texas 19,Troy Bonar,FALSE
2016,Texas 19,Mark Lawson,FALSE
2016,Texas 20,JoaquÃ­n Castro,TRUE
2016,Texas 20,Jeffrey C. Blunt,FALSE
2016,Texas 20,Paul Pipkin,FALSE
2016,Texas 21,Lamar Smith,TRUE
2016,Texas 21,Tom Wakely,FALSE
2016,Texas 21,Mark Loewe,FALSE
2016,Texas 21,Antonio Diaz,FALSE
2016,Texas 22,Pete Olson,TRUE
2016,Texas 22,Mark Gibson,FALSE
2016,Texas 23,Will Hurd,TRUE
2016,Texas 23,Pete Gallego,FALSE
2016,Texas 23,Ruben S. Corvalan,FALSE
2016,Texas 24,Kenny Marchant,TRUE
2016,Texas 24,Jan McDowell,FALSE
2016,Texas 24,Mike Kolls,FALSE
2016,Texas 24,Kevin McCormick,FALSE
2016,Texas 25,Roger Williams,TRUE
2016,Texas 25,Kathi Thomas,FALSE
2016,Texas 25,Loren Marc Schneiderman,FALSE
2016,Texas 26,Michael Burgess,TRUE
2016,Texas 26,Eric Mauck,FALSE
2016,Texas 26,Mark Boler,FALSE
2016,Texas 27,Blake Farenthold,TRUE
2016,Texas 27,Roy Barrera,FALSE
2016,Texas 28,Henry Cuellar,TRUE
2016,Texas 28,Zeffen Hardin,FALSE
2016,Texas 28,Michael Cary,FALSE
2016,Texas 29,Gene Green,TRUE
2016,Texas 29,Julio Garza,FALSE
2016,Texas 29,N. Ruben Perez,FALSE
2016,Texas 29,James Partsch-Galvan,FALSE
2016,Texas 30,Eddie Bernice Johnson,TRUE
2016,Texas 30,Charles Lingerfelt,FALSE
2016,Texas 30,Jarrett R. Woods,FALSE
2016,Texas 30,Thom Prentice,FALSE
2016,Texas 31,John Carter,TRUE
2016,Texas 31,Mike Clark,FALSE
2016,Texas 31,Scott Ballard,FALSE
2016,Texas 32,Pete Sessions,TRUE
2016,Texas 32,Ed Rankin,FALSE
2016,Texas 32,Gary Stuard,FALSE
2016,Texas 33,Marc Veasey,TRUE
2016,Texas 33,Mark Mitchell,FALSE
2016,Texas 34,Filemon Vela Jr.,TRUE
2016,Texas 34,Rey Gonzalez,FALSE
2016,Texas 35,Lloyd Doggett,TRUE
2016,Texas 35,Susan Narvaiz,FALSE
2016,Texas 35,Rhett Rosenquest Smith,FALSE
2016,Texas 35,Scott Trimble,FALSE
2016,Texas 36,Brian Babin,TRUE
2016,Texas 36,Hal Ridley Jr.,FALSE
2016,Utah 1,Rob Bishop,TRUE
2016,Utah 1,Peter Clemens,FALSE
2016,Utah 1,Craig Bowden,FALSE
2016,Utah 1,Chadwick Fairbanks III,FALSE
2016,Utah 2,Chris Stewart,TRUE
2016,Utah 2,Charlene Albarran,FALSE
2016,Utah 2,Paul J. McCollaum Jr.,FALSE
2016,Utah 3,Jason Chaffetz,TRUE
2016,Utah 3,Stephen Tryon,FALSE
2016,Utah 4,Mia Love,TRUE
2016,Utah 4,Doug Owens,FALSE
2016,Utah 4,Collin R. Simonsen,FALSE
2016,Vermont at-large,Peter Welch,TRUE
2016,Vermont at-large,Erica Clawson,FALSE
2016,Virginia 1,Rob Wittman,TRUE
2016,Virginia 1,Matt Rowe,FALSE
2016,Virginia 1,Glenda Parker,FALSE
2016,Virginia 2,Scott Taylor,FALSE
2016,Virginia 2,Shaun D. Brown,FALSE
2016,Virginia 3,Bobby Scott,TRUE
2016,Virginia 3,Marty Williams,FALSE
2016,Virginia 4,Donald McEachin,FALSE
2016,Virginia 4,Mike Wade,FALSE
2016,Virginia 5,Thomas Garrett Jr.,FALSE
2016,Virginia 5,Jane Dittmar,FALSE
2016,Virginia 6,Bob Goodlatte,TRUE
2016,Virginia 6,Kai Degner,FALSE
2016,Virginia 7,Dave Brat,TRUE
2016,Virginia 7,Eileen Bedell,FALSE
2016,Virginia 8,Don Beyer,TRUE
2016,Virginia 8,Charles Hernick,FALSE
2016,Virginia 8,Julio Gracia,FALSE
2016,Virginia 9,Morgan Griffith,TRUE
2016,Virginia 9,Derek Kitts,FALSE
2016,Virginia 9,Janice Boyd,FALSE
2016,Virginia 10,Barbara Comstock,TRUE
2016,Virginia 10,LuAnn Bennett,FALSE
2016,Virginia 11,Gerry Connolly,TRUE
2016,Washington 1,Suzan DelBene,TRUE
2016,Washington 1,Robert Sutherland,FALSE
2016,Washington 2,Rick Larsen,TRUE
2016,Washington 2,Marc Hennemann,FALSE
2016,Washington 3,Jaime Herrera Beutler,TRUE
2016,Washington 3,Jim Moeller,FALSE
2016,Washington 4,Dan Newhouse,TRUE
2016,Washington 4,Clint Didier,FALSE
2016,Washington 5,Cathy McMorris Rodgers,TRUE
2016,Washington 5,Joe Pakootas,FALSE
2016,Washington 6,Derek Kilmer,TRUE
2016,Washington 6,Todd Bloom,FALSE
2016,Washington 7,Pramila Jayapal,FALSE
2016,Washington 7,Brady Walkinshaw,FALSE
2016,Washington 8,Dave Reichert,TRUE
2016,Washington 8,Tony Ventrella,FALSE
2016,Washington 9,Adam Smith,TRUE
2016,Washington 9,Doug Basler,FALSE
2016,Washington 10,Denny Heck,TRUE
2016,Washington 10,Jim Postma,FALSE
2016,West Virginia 1,David McKinley,TRUE
2016,West Virginia 1,Mike Manypenny,FALSE
2016,West Virginia 2,Alex Mooney,TRUE
2016,West Virginia 2,Mark Hunt,FALSE
2016,West Virginia 3,Evan Jenkins,TRUE
2016,West Virginia 3,Matt Detch,FALSE
2016,West Virginia 3,Zane Lawhorn,FALSE
2016,Wisconsin 1,Paul Ryan,TRUE
2016,Wisconsin 1,Ryan Solen,FALSE
2016,Wisconsin 1,Jason LeBeck,FALSE
2016,Wisconsin 2,Mark Pocan,TRUE
2016,Wisconsin 2,Peter Theron,FALSE
2016,Wisconsin 3,Ron Kind,TRUE
2016,Wisconsin 4,Gwen Moore,TRUE
2016,Wisconsin 4,Andy Craig,FALSE
2016,Wisconsin 4,Robert Raymond,FALSE
2016,Wisconsin 5,Jim Sensenbrenner,TRUE
2016,Wisconsin 5,Khary Penebaker,FALSE
2016,Wisconsin 5,John Arndt,FALSE
2016,Wisconsin 6,Glenn Grothman,TRUE
2016,Wisconsin 6,Sarah Lloyd,FALSE
2016,Wisconsin 6,Jeff Dahlke,FALSE
2016,Wisconsin 7,Sean Duffy,TRUE
2016,Wisconsin 7,Mary Hoeft,FALSE
2016,Wisconsin 8,Mike Gallagher,FALSE
2016,Wisconsin 8,Tom Nelson,FALSE
2016,Wyoming at-large,Liz Cheney,FALSE
2016,Wyoming at-large,Daniel Clyde Cummings,FALSE
2016,Wyoming at-large,Ryan Greene,FALSE
2016,Wyoming at-large,Lawrence Struempf,FALSE
2014,Alabama 1,Bradley Byrne,TRUE
2014,Alabama 1,Burton LeFlore,FALSE
2014,Alabama 2,Martha Roby,TRUE
2014,Alabama 2,Erick Wright,FALSE
2014,Alabama 3,Mike Rogers,TRUE
2014,Alabama 3,Jesse Smith,FALSE
2014,Alabama 4,Robert Aderholt,TRUE
2014,Alabama 5,Mo Brooks,TRUE
2014,Alabama 5,Mark Bray,FALSE
2014,Alabama 6,Gary Palmer,FALSE
2014,Alabama 6,Mark Lester,FALSE
2014,Alabama 6,Aimee Love,FALSE
2014,Alabama 7,Terri Sewell,TRUE
2014,Alaska at-large,Don Young,TRUE
2014,Alaska at-large,Forrest Dunbar,FALSE
2014,Alaska at-large,Jim McDermott,FALSE
2014,Arizona 1,Ann Kirkpatrick,TRUE
2014,Arizona 1,Andy Tobin,FALSE
2014,Arizona 2,Martha McSally,FALSE
2014,Arizona 2,Ron Barber,TRUE
2014,Arizona 3,RaÃºl Grijalva,TRUE
2014,Arizona 3,Gabriela Saucedo Mercer,FALSE
2014,Arizona 4,Paul Gosar,TRUE
2014,Arizona 4,Mike Weisser,FALSE
2014,Arizona 4,Chris Rike,FALSE
2014,Arizona 5,Matt Salmon,TRUE
2014,Arizona 5,James Woods,FALSE
2014,Arizona 6,David Schweikert,TRUE
2014,Arizona 6,John Williamson,FALSE
2014,Arizona 7,Ruben Gallego,FALSE
2014,Arizona 7,Joe Cobb,FALSE
2014,Arizona 7,Rebecca DeWitt,FALSE
2014,Arizona 7,Jose Penalosa,FALSE
2014,Arizona 8,Trent Franks,TRUE
2014,Arizona 8,Stephen Dolgos,FALSE
2014,Arizona 9,Kyrsten Sinema,TRUE
2014,Arizona 9,Wendy Rogers,FALSE
2014,Arizona 9,Powell Gammill,FALSE
2014,Arkansas 1,Rick Crawford,TRUE
2014,Arkansas 1,Jackie McPherson,FALSE
2014,Arkansas 1,Brian Willhite,FALSE
2014,Arkansas 2,French Hill,FALSE
2014,Arkansas 2,Pat Hays,FALSE
2014,Arkansas 2,Debbie Standiford,FALSE
2014,Arkansas 3,Steve Womack,TRUE
2014,Arkansas 3,Grant Brand,FALSE
2014,Arkansas 4,Bruce Westerman,FALSE
2014,Arkansas 4,James Lee Witt,FALSE
2014,Arkansas 4,Ken Hamilton,FALSE
2014,California 1,Doug LaMalfa,TRUE
2014,California 1,Heidi Hall,FALSE
2014,California 2,Jared Huffman,TRUE
2014,California 2,Dale Mensing,FALSE
2014,California 3,John Garamendi,TRUE
2014,California 3,Dan Logue,FALSE
2014,California 4,Tom McClintock,TRUE
2014,California 4,Art Moore,FALSE
2014,California 5,Mike Thompson,TRUE
2014,California 5,James Hinton,FALSE
2014,California 6,Doris Matsui,TRUE
2014,California 6,Joseph McCray Sr.,FALSE
2014,California 7,Ami Bera,TRUE
2014,California 7,Doug Ose,FALSE
2014,California 8,Paul Cook,TRUE
2014,California 8,Bob Conaway,FALSE
2014,California 9,Jerry McNerney,TRUE
2014,California 9,Tony Amador,FALSE
2014,California 10,Jeff Denham,TRUE
2014,California 10,Michael Eggman,FALSE
2014,California 11,Mark DeSaulnier,FALSE
2014,California 11,Tue Phan,FALSE
2014,California 12,Nancy Pelosi,TRUE
2014,California 12,John Dennis,FALSE
2014,California 13,Barbara Lee,TRUE
2014,California 13,Dakin Sundeen,FALSE
2014,California 14,Jackie Speier,TRUE
2014,California 14,Robin Chew,FALSE
2014,California 15,Eric Swalwell,TRUE
2014,California 15,Hugh Bussell,FALSE
2014,California 16,Jim Costa,TRUE
2014,California 16,Johnny Tacherra,FALSE
2014,California 17,Mike Honda,TRUE
2014,California 17,Ro Khanna,FALSE
2014,California 18,Anna Eshoo,TRUE
2014,California 18,Richard B. Fox,FALSE
2014,California 19,Zoe Lofgren,TRUE
2014,California 19,Robert Murray,FALSE
2014,California 20,Sam Farr,TRUE
2014,California 20,Ronald Kabat,FALSE
2014,California 21,David Valadao,TRUE
2014,California 21,Amanda Renteria,FALSE
2014,California 22,Devin Nunes,TRUE
2014,California 22,Sam Aguilera-Marrero,FALSE
2014,California 23,Kevin McCarthy,TRUE
2014,California 23,Raul Garcia,FALSE
2014,California 24,Lois Capps,TRUE
2014,California 24,Chris Mitchum,FALSE
2014,California 25,Steve Knight,FALSE
2014,California 25,Tony Strickland,FALSE
2014,California 26,Julia Brownley,TRUE
2014,California 26,Jeff Gorell,FALSE
2014,California 27,Judy Chu,TRUE
2014,California 27,Jack Orswell,FALSE
2014,California 28,Adam Schiff,TRUE
2014,California 28,Steve Stokes,FALSE
2014,California 29,Tony Cardenas,TRUE
2014,California 29,William Leader,FALSE
2014,California 30,Brad Sherman,TRUE
2014,California 30,Mark Reed,FALSE
2014,California 31,Pete Aguilar,FALSE
2014,California 31,Paul Chabot,FALSE
2014,California 32,Grace Napolitano,TRUE
2014,California 32,Arturo Alas,FALSE
2014,California 33,Ted Lieu,FALSE
2014,California 33,Elan Carr,FALSE
2014,California 34,Xavier Becerra,TRUE
2014,California 34,Adrienne Edwards,FALSE
2014,California 35,Norma Torres,FALSE
2014,California 35,Christina Gagnier,FALSE
2014,California 36,Raul Ruiz,TRUE
2014,California 36,Brian Nestande,FALSE
2014,California 37,Karen Bass,TRUE
2014,California 37,R. Adam King,FALSE
2014,California 38,Linda Sanchez,TRUE
2014,California 38,Benjamin Campos,FALSE
2014,California 39,Ed Royce,TRUE
2014,California 39,Peter Anderson,FALSE
2014,California 40,Lucille Roybal-Allard,TRUE
2014,California 40,David Sanchez,FALSE
2014,California 41,Mark Takano,TRUE
2014,California 41,Steve Adams,FALSE
2014,California 42,Ken Calvert,TRUE
2014,California 42,Tim Sheridan,FALSE
2014,California 43,Maxine Waters,TRUE
2014,California 43,John Wood Jr.,FALSE
2014,California 44,Janice Hahn,TRUE
2014,California 44,Peace &amp; Freedom,FALSE
2014,California 45,Mimi Walters,FALSE
2014,California 45,Drew Leavens,FALSE
2014,California 46,Loretta Sanchez,TRUE
2014,California 46,Adam Nick,FALSE
2014,California 47,Alan Lowenthal,TRUE
2014,California 47,Andy Whallon,FALSE
2014,California 48,Dana Rohrabacher,TRUE
2014,California 48,Suzanne Savary,FALSE
2014,California 49,Darrell Issa,TRUE
2014,California 49,Dave Peiser,FALSE
2014,California 50,Duncan D. Hunter,TRUE
2014,California 50,James Kimber,FALSE
2014,California 51,Juan Vargas,TRUE
2014,California 51,Stephen Meade,FALSE
2014,California 52,Scott Peters,TRUE
2014,California 52,Carl DeMaio,FALSE
2014,California 53,Susan Davis,TRUE
2014,California 53,Larry Wilske,FALSE
2014,Colorado 1,Diana DeGette,TRUE
2014,Colorado 1,Martin Walsh,FALSE
2014,Colorado 1,Frank Atwood,FALSE
2014,Colorado 2,Jared Polis,TRUE
2014,Colorado 2,George Leing,FALSE
2014,Colorado 3,Scott Tipton,TRUE
2014,Colorado 3,Abel Tapia,FALSE
2014,Colorado 3,Tisha Casida,FALSE
2014,Colorado 3,Travis Mero,FALSE
2014,Colorado 4,Ken Buck,FALSE
2014,Colorado 4,Vic Meyers,FALSE
2014,Colorado 4,Jess Loban,FALSE
2014,Colorado 5,Doug Lamborn,TRUE
2014,Colorado 5,Irv Halter,FALSE
2014,Colorado 6,Mike Coffman,TRUE
2014,Colorado 6,Andrew Romanoff,FALSE
2014,Colorado 6,Norm Olsen,FALSE
2014,Colorado 6,Gary Swing,FALSE
2014,Colorado 7,Ed Perlmutter,TRUE
2014,Colorado 7,Don Ytterberg,FALSE
2014,Connecticut 1,John Larson,TRUE
2014,Connecticut 1,Matthew Corey,FALSE
2014,Connecticut 1,Jeff Russell,FALSE
2014,Connecticut 2,Joe Courtney,TRUE
2014,Connecticut 2,Lori Hopkins-Cavanagh,FALSE
2014,Connecticut 2,Dan Reale,FALSE
2014,Connecticut 2,William Clyde,FALSE
2014,Connecticut 3,Rosa DeLauro,TRUE
2014,Connecticut 3,James Brown,FALSE
2014,Connecticut 4,Jim Himes,TRUE
2014,Connecticut 4,Dan Debicella,FALSE
2014,Connecticut 5,Elizabeth Esty,TRUE
2014,Connecticut 5,Mark Greenberg,FALSE
2014,Connecticut 5,John J. Pistone,FALSE
2014,Delaware at-large,John Carney,TRUE
2014,Delaware at-large,Rose Izzo,FALSE
2014,Delaware at-large,Bernard August,FALSE
2014,Delaware at-large,Scott Gesty,FALSE
2014,Florida 1,Jeff Miller,TRUE
2014,Florida 1,Jim Bryan,FALSE
2014,Florida 1,Mark Wichern,FALSE
2014,Florida 2,Gwen Graham,FALSE
2014,Florida 2,Steve Southerland,TRUE
2014,Florida 3,Ted Yoho,TRUE
2014,Florida 3,Marihelen Wheeler,FALSE
2014,Florida 3,Howard Term Limits Lawson,FALSE
2014,Florida 4,Ander Crenshaw,TRUE
2014,Florida 4,Paula Moser-Bartlett,FALSE
2014,Florida 4,Gary Koniz,FALSE
2014,Florida 5,Corrine Brown,TRUE
2014,Florida 5,Glo Scurry-Smith,FALSE
2014,Florida 6,Ron DeSantis,TRUE
2014,Florida 6,David Cox,FALSE
2014,Florida 7,John Mica,TRUE
2014,Florida 7,Wes Neuman,FALSE
2014,Florida 7,Al Krulick,FALSE
2014,Florida 8,Bill Posey,TRUE
2014,Florida 8,Gabriel Rothblatt,FALSE
2014,Florida 9,Alan Grayson,TRUE
2014,Florida 9,Carol Platt,FALSE
2014,Florida 9,Marko Milakovich,FALSE
2014,Florida 10,Dan Webster,TRUE
2014,Florida 10,Michael McKenna,FALSE
2014,Florida 11,Rich Nugent,TRUE
2014,Florida 11,Dave Koller,FALSE
2014,Florida 12,Gus Bilirakis,TRUE
2014,Florida 13,David Jolly,TRUE
2014,Florida 13,Lucas Overby,FALSE
2014,Florida 14,Kathy Castor,TRUE
2014,Florida 15,Dennis Ross,TRUE
2014,Florida 15,Alan Cohn,FALSE
2014,Florida 16,Vern Buchanan,TRUE
2014,Florida 16,Henry Lawrence,FALSE
2014,Florida 17,Tom Rooney,TRUE
2014,Florida 17,Will Bronson,FALSE
2014,Florida 18,Patrick Murphy,TRUE
2014,Florida 18,Carl Domino,FALSE
2014,Florida 19,Curt Clawson,TRUE
2014,Florida 19,April Freeman,FALSE
2014,Florida 19,Ray Netherwood,FALSE
2014,Florida 20,Alcee Hastings,TRUE
2014,Florida 20,Jay Bonner,FALSE
2014,Florida 21,Ted Deutch,TRUE
2014,Florida 22,Lois Frankel,TRUE
2014,Florida 22,Paul Spain,FALSE
2014,Florida 23,Debbie Wasserman Schultz,TRUE
2014,Florida 23,Joe Kaufman,FALSE
2014,Florida 24,Frederica Wilson,TRUE
2014,Florida 24,Dufirstson Neree,FALSE
2014,Florida 24,Luis Fernandez,FALSE
2014,Florida 25,Mario Diaz-Balart,TRUE
2014,Florida 26,Carlos Curbelo,FALSE
2014,Florida 26,Joe Garcia,TRUE
2014,Florida 27,Ileana Ros-Lehtinen,TRUE
2014,Georgia 1,Buddy Carter,FALSE
2014,Georgia 1,Brian Reese,FALSE
2014,Georgia 2,Sanford Bishop,TRUE
2014,Georgia 2,Greg Duke,FALSE
2014,Georgia 3,Lynn Westmoreland,TRUE
2014,Georgia 4,Hank Johnson,TRUE
2014,Georgia 5,John Lewis,TRUE
2014,Georgia 6,Tom Price,TRUE
2014,Georgia 6,Bob Montigel,FALSE
2014,Georgia 7,Rob Woodall,TRUE
2014,Georgia 7,Thomas Wight,FALSE
2014,Georgia 8,Austin Scott,TRUE
2014,Georgia 9,Doug Collins,TRUE
2014,Georgia 9,David Vogel,FALSE
2014,Georgia 10,Jody Hice,FALSE
2014,Georgia 10,Ken Dious,FALSE
2014,Georgia 11,Barry Loudermilk,FALSE
2014,Georgia 12,Rick W. Allen,FALSE
2014,Georgia 12,John Barrow,TRUE
2014,Georgia 13,David Scott,TRUE
2014,Georgia 14,Tom Graves,TRUE
2014,Hawaii 1,Mark Takai,FALSE
2014,Hawaii 1,Charles Djou,FALSE
2014,Hawaii 2,Tulsi Gabbard,TRUE
2014,Hawaii 2,Kawika Crowley,FALSE
2014,Hawaii 2,Joe Kent,FALSE
2014,Idaho 1,Raul Labrador,TRUE
2014,Idaho 1,Shirley Ringo,FALSE
2014,Idaho 2,Mike Simpson,TRUE
2014,Idaho 2,Richard Stallings,FALSE
2014,Illinois 1,Bobby Rush,TRUE
2014,Illinois 1,Jimmy Lee Tillman,FALSE
2014,Illinois 2,Robin Kelly,TRUE
2014,Illinois 2,Eric Wallace,FALSE
2014,Illinois 3,Dan Lipinski,TRUE
2014,Illinois 3,Sharon Brannigan,FALSE
2014,Illinois 4,Luis Gutierrez,TRUE
2014,Illinois 4,Hector Concepcion,FALSE
2014,Illinois 5,Mike Quigley,TRUE
2014,Illinois 5,Vince Kolber,FALSE
2014,Illinois 5,Nancy Wade,FALSE
2014,Illinois 6,Peter Roskam,TRUE
2014,Illinois 6,Michael Mason,FALSE
2014,Illinois 7,Danny Davis,TRUE
2014,Illinois 7,Robert Bumpers,FALSE
2014,Illinois 8,Tammy Duckworth,TRUE
2014,Illinois 8,Larry Kaifesh,FALSE
2014,Illinois 9,Jan Schakowsky,TRUE
2014,Illinois 9,Susanne Atanus,FALSE
2014,Illinois 10,Bob Dold,FALSE
2014,Illinois 10,Brad Schneider,TRUE
2014,Illinois 11,Bill Foster,TRUE
2014,Illinois 11,Darlene Senger,FALSE
2014,Illinois 12,Mike Bost,FALSE
2014,Illinois 12,Bill Enyart,TRUE
2014,Illinois 13,Rodney Davis,TRUE
2014,Illinois 13,Ann Callis,FALSE
2014,Illinois 14,Randy Hultgren,TRUE
2014,Illinois 14,Dennis Anderson,FALSE
2014,Illinois 15,John Shimkus,TRUE
2014,Illinois 15,Eric Thorsland,FALSE
2014,Illinois 16,Adam Kinzinger,TRUE
2014,Illinois 16,Randall Olsen,FALSE
2014,Illinois 17,Cheri Bustos,TRUE
2014,Illinois 17,Bobby Schilling,FALSE
2014,Illinois 18,Aaron Schock,TRUE
2014,Illinois 18,Darrel Miller,FALSE
2014,Indiana 1,Pete Visclosky,TRUE
2014,Indiana 1,Mark Leyva,FALSE
2014,Indiana 1,Donna Dunn,FALSE
2014,Indiana 2,Jackie Walorski,TRUE
2014,Indiana 2,Joe Bock,FALSE
2014,Indiana 2,Jeff Petermann,FALSE
2014,Indiana 3,Marlin Stutzman,TRUE
2014,Indiana 3,Justin Kuhnle,FALSE
2014,Indiana 3,Scott Wise,FALSE
2014,Indiana 4,Todd Rokita,TRUE
2014,Indiana 4,John Dale,FALSE
2014,Indiana 5,Susan Brooks,TRUE
2014,Indiana 5,Shawn Denney,FALSE
2014,Indiana 5,John Krom,FALSE
2014,Indiana 6,Luke Messer,TRUE
2014,Indiana 6,Susan Hall Heitzman,FALSE
2014,Indiana 6,Eric Miller,FALSE
2014,Indiana 7,AndrÃ© Carson,TRUE
2014,Indiana 7,Catherine Ping,FALSE
2014,Indiana 7,Chris Mayo,FALSE
2014,Indiana 8,Larry Bucshon,TRUE
2014,Indiana 8,Tom Spangler,FALSE
2014,Indiana 8,Andrew Horning,FALSE
2014,Indiana 9,Todd Young,TRUE
2014,Indiana 9,Bill Bailey,FALSE
2014,Indiana 9,Mike Frey,FALSE
2014,Iowa 1,Rod Blum,FALSE
2014,Iowa 1,Pat Murphy,FALSE
2014,Iowa 2,Dave Loebsack,TRUE
2014,Iowa 2,Mariannette Miller-Meeks,FALSE
2014,Iowa 3,David Young,FALSE
2014,Iowa 3,Staci Appel,FALSE
2014,Iowa 3,Edward Wright,FALSE
2014,Iowa 3,Bryan Jack Holder,FALSE
2014,Iowa 4,Steve King,TRUE
2014,Iowa 4,Jim Mowrer,FALSE
2014,Kansas 1,Tim Huelskamp,TRUE
2014,Kansas 1,Jim Sherow,FALSE
2014,Kansas 2,Lynn Jenkins,TRUE
